month,decision_date,holding_start_exclusive,holding_end_inclusive,holding_period_label,cell,ticker,recommendation,weight,alpha,liquidity_L,vmq,realized_return_holding,contribution_gross,portfolio_alpha,portfolio_cvar,portfolio_liquidity,turnover,transaction_cost,gross_return,net_return
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,ATL,NEUTRAL,0.04210526123168293,-0.008051299297375636,0.9999999976548859,1491933.2374999998,0.0219696141654826,0.0009250363435969265,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,MSA,BUY,0.03439551269621339,0.24935677129786815,1.0,5362480.62,0.05069124423963123,0.0017435513348310898,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,BCI,NEUTRAL,0.02428250983309407,-0.06259785593130293,0.9999899130156867,969015.9099999999,-0.033333333333333326,-0.0008094169944364688,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,CSR,BUY,0.016061537783754905,0.4821102807558252,1.0,6056083.4350000005,0.05110095554632332,0.0008207599282932518,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,ATW,NEUTRAL,0.011961851330778097,0.014221130956025438,1.0,12086986.697499989,0.0,0.0,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,CIH,NEUTRAL,0.009684692229373548,-0.08892411024241474,0.99999996730826,1327258.96,-0.0018867924528301883,-1.8273004206365182e-05,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,BCP,NEUTRAL,0.0071406462707038305,0.0007962017717605824,1.0,23549949.2125,0.011963130025495206,8.542447980249736e-05,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,SNP,BUY,0.006592065603469963,0.4152758117924512,0.9999999999940152,1865113.77,0.06890459363957602,0.0004542236016525242,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,MNG,BUY,0.005137914611774672,0.6490587523226446,1.0,54303272.8,0.059259259259259345,0.0003044690140310921,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,MIC,BUY,0.0023930619134289433,1.3101565590170865,0.9999999999998335,2088983.6050000004,-0.012875536480686733,-3.0811955966896355e-05,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,LHM,BUY,0.0012066220935741984,0.25099490645528694,1.0,4229124.6,0.08858390517779169,0.00010688729712260528,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,CMT,BUY,0.0009115015415938613,0.5718451898234559,1.0,2574527.9,-0.0005882352941176672,-5.361773774081721e-07,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,JET,NEUTRAL,0.0006286875003377457,0.05888484684089573,0.9999999972981757,1483083.665,0.0660146699266504,4.150259782180719e-05,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-03,2021-03-31,2021-03-31,2021-04-30,(2021-03 rebalance] → 2021-04,C4,HPS,BUY,0.00037359570862058143,0.5073503352110484,1.0,2731856.0199999996,0.0346611484738748,1.2949256325700443e-05,0.883355,0.018531,0.9999,0.817364406163046,0.002452093218489138,0.0170817513470789,0.014586572191785496
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,SOT,BUY,0.39093391727593413,0.8330953393517841,1.0,5393381.2125,0.04805555555555552,0.018786546580204597,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,BOA,NEUTRAL,0.1984115064728908,-0.024102689680793814,0.9999999999999882,2254588.6525,-0.011573350015639638,-0.002296285811541115,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,SID,BUY,0.16731164216837976,3.033235578325178,0.9999999982797843,1511301.0050000001,0.2227621483375959,0.03727070085131938,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,TQM,NEUTRAL,0.08788628194709433,0.04917413516322746,0.9999999999999998,2515584.9,0.03603603603603611,0.0031670732233187214,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,GAZ,NEUTRAL,0.04828007204200951,-0.02672680039577785,1.0,3167656.2,0.0,0.0,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,HPS,BUY,0.03461446982130436,0.7498826083213656,1.0,3209880.2499999995,-0.0014999999999999458,-5.1921704731954664e-05,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,IAM,BUY,0.024482979564387466,0.3438765082400065,1.0,6744297.055,0.007947976878612595,0.00019459015549729624,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,SNP,BUY,0.018688054791632314,0.25059069866915523,0.9999620401934554,886184.0449999999,0.1074380165289257,0.002007807539596862,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,LES,NEUTRAL,0.009892392660155304,-0.06717698203467884,0.9861448745140028,516571.7525000007,0.013586956521739024,0.00013440750896950035,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,ATL,NEUTRAL,0.009221171438027196,-0.08988473300138375,0.99998681816291,952291.0919999998,0.016042780748663166,0.00014793323162610533,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,DWY,BUY,0.0036969131836149132,0.5201779677930124,0.9919844351571607,551145.1349999995,-0.020618556701030966,-7.622501409515299e-05,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,MSA,BUY,0.002605389823968145,0.5834719200068045,0.9999999999885545,1824588.9449999998,0.08211920529801331,0.00021395254183579487,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,ATW,NEUTRAL,0.0017719612941805817,-0.0003412490967190651,1.0,10995347.299999988,0.04596244672272776,8.14436765785107e-05,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,LBV,BUY,0.0015740582197713055,0.23430995331706267,1.0,4851265.4,0.026666666666666616,4.197488586056807e-05,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,LHM,BUY,0.00046082227657968277,0.4507693687360881,1.0,18294993.8,0.014577259475218707,6.717525897663036e-06,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-04,2021-04-30,2021-04-30,2021-05-31,(2021-04 rebalance] → 2021-05,C4,MNG,BUY,0.00016836702007014967,0.465200586480638,1.0,20239408.8,0.015731874145006763,2.6487287699134223e-06,0.873048,0.014225,0.9998,1.0104391525327223,0.0030313174575981676,0.058140706183014146,0.054948186260361354
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,SOT,BUY,0.39594599814653786,1.9267460450363652,1.0,5021039.8125,0.1434511434511434,0.056798906179025166,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,BOA,NEUTRAL,0.1627212531110158,-0.01790007619305351,1.0,3016055.1900000004,0.07452229299363045,0.012126360900629818,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,SID,BUY,0.1519542213954986,2.867586299604314,1.0,5959110.3425,0.21379726468222038,0.03248739689127413,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,IAM,BUY,0.07057498519634635,0.4482148152149267,1.0,21389419.327499997,-0.021777936451267466,-0.0015369775426551729,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,SNP,NEUTRAL,0.06210539063768479,-0.03780171667184064,1.0,3587866.71,0.1290079783230469,0.008012090889130798,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,LBV,NEUTRAL,0.04586018565443832,0.025942908397481007,1.0,9283198.4,0.06814494321254738,0.0031251397471385796,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,SMI,NEUTRAL,0.03361165106829846,0.016574011252407955,0.9999999825829186,1366613.4,-0.03910348116356699,-0.0013143325644255953,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,HPS,BUY,0.0248714972653369,0.27764726529908657,1.0,5141267.59,0.07643524699599458,0.0019010590366362297,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,MNG,BUY,0.021946156869648438,0.4120643225735109,1.0,42299176.25,-0.060880829015544036,-0.0013361002239293737,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,BCI,NEUTRAL,0.02095727285646739,0.007542611464880139,1.0,8692517.319999998,-0.04580152671755722,-0.0009598750926626278,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,ATW,NEUTRAL,0.0040466697108514,-0.02724882804506753,1.0,18942147.537499987,-0.001522732216662992,-6.161994338907741e-06,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,TQM,NEUTRAL,0.0013044797490044853,-0.014240157799294627,1.0,3802830.85,0.021194605009633882,2.7647933023216414e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,MIC,BUY,0.0010980314216200145,0.9224579133171423,0.9999261550998045,844591.8600000003,-0.02238805970149249,-2.4582793021343555e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,JET,NEUTRAL,0.0009466578496099897,-0.08832834346479454,0.9999989493605411,1110381.9075,0.03890812792829501,3.683268471695014e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,LHM,NEUTRAL,0.0008546693749511651,0.011625353870459335,1.0,25227734.0,0.048295454545454586,4.127664594934608e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,CMT,BUY,0.0005227700323300107,0.4248657101152865,0.9999999999853948,1809353.0,0.024096385542168752,1.2596868248915962e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,CSR,BUY,0.00045034285266791935,0.4471802175793851,1.0,9009488.45,0.07400118086990748,3.33259028937488e-05,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-05,2021-05-31,2021-05-31,2021-06-30,(2021-05 rebalance] → 2021-06,C4,ATL,NEUTRAL,0.00022776680769224814,0.05224973460970257,0.9999994444998043,1150212.27,-0.02617801047120416,-5.962481876760416e-06,1.243911,0.015094,1.0,0.4416812424577928,0.0013250437273733785,0.10864966296113887,0.10720344913849678
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,SOT,BUY,0.3974074079185126,3.2154805250761593,1.0,16200420.0125,0.16272727272727283,0.06466902365219436,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,BOA,NEUTRAL,0.13958479014573485,0.002218991812501944,1.0,11408578.47,0.00591715976331364,0.0008259455038209206,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,TMA,NEUTRAL,0.1043062512940088,-0.06659609427329811,0.9999999982351946,1509701.5875,-0.015885315769081698,-0.0016569377384945164,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,SID,BUY,0.07648847526960728,2.5967261449555274,1.0,10438631.857499998,-0.033333333333333326,-0.002549615842320242,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,AFM,BUY,0.05650747313287481,1.5927556338920792,0.9853412817608734,512997.05,0.0,0.0,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,IAM,BUY,0.04832146606465676,0.3365419776866519,1.0,24701129.7925,-0.005856515373352744,-0.00028299540887060526,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,SMI,NEUTRAL,0.04617506407484927,-0.00505514192348986,0.9966774677607264,606481.25,-0.09135802469135801,-0.004218462643875117,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,TQM,NEUTRAL,0.044462185779653635,0.03023961304402115,1.0,4869350.35,-0.0672268907563025,-0.0029890545061952017,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,CSR,BUY,0.03580441839617602,0.7736332450397461,1.0,12589040.555000002,-0.032720588235294,-0.0011715416313454613,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,LBV,BUY,0.01760470540068057,0.2687185162935605,1.0,9693920.9,0.020147921448609996,0.0003546982215388323,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,BCI,BUY,0.014109778799357582,0.25623843285194225,0.9999996076639572,1171946.67,-0.003215434083601254,-4.5369063663528746e-05,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,SNP,NEUTRAL,0.012785835810694453,0.015537659852676237,1.0,3832756.565,-0.0325333333333333,-0.0004159658583745925,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,HPS,BUY,0.0015559936007947923,0.25697489442334015,1.0,13179271.290000001,-0.007905751046349385,-1.2301298037596377e-05,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,JET,NEUTRAL,0.0013517580463065298,-0.048062232854843866,0.9999999999961631,1892895.7325,0.035019455252918386,4.73378304154039e-05,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,SBM,NEUTRAL,0.0010149836167399394,0.045698809183515404,0.9999999990880843,1550967.1,-0.035471698113207495,-3.600319244285063e-05,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,CMT,NEUTRAL,0.0009336769184767296,0.05053424006346093,0.9999997846792403,1209446.05,0.00952380952380949,8.892161128349774e-06,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,DWY,BUY,0.0006223281885180841,0.31392265380014517,0.9999999976145433,1490867.2049999996,0.004127579737335907,2.5687092209002042e-06,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,LHM,BUY,0.0003565510383727088,0.3348422613278996,1.0,9652496.6,-0.0228013029315961,-8.129828236511278e-06,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,ATW,NEUTRAL,0.00031910520246386656,-0.020107811949430655,1.0,56016223.10499998,-0.025974025974025983,-8.28844681724329e-06,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-06,2021-06-30,2021-06-30,2021-07-29,(2021-06 rebalance] → 2021-07,C4,MNG,BUY,0.0002877513015207197,0.3881093283693927,1.0,42816749.65,-0.01791639017916391,-5.155464592607455e-06,1.614306,0.011238,0.999,0.5116072953353356,0.0015348218860060066,0.025877791064841116,0.02430895764482366
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,BOA,NEUTRAL,0.23140198645935822,-0.06814362462464699,0.9999885312020165,960991.8099999999,0.041916167664670656,0.009699484462368308,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,TMA,NEUTRAL,0.1708709554732171,-0.11395502910457833,0.9991201305877944,689678.55,-0.0322834645669291,-0.005516306436536924,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,EQD,NEUTRAL,0.0992940866539836,0.03026006265157407,0.9993399070575073,707654.35,-0.017692307692307674,-0.0017567415331089388,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,MSA,BUY,0.09275341815398373,0.7249149493665521,1.0,5720293.215000001,0.003816793893129722,0.0003540206799770326,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,MUT,BUY,0.0738637760478676,0.3915283466645901,1.0,5197278.0475,0.037209302325581506,0.0027484195738741515,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,CSR,BUY,0.06690468887806164,0.6544866446563598,1.0,20442191.7425,0.013035381750465591,0.0008721281604216629,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,LBV,NEUTRAL,0.057451069743252925,0.10571291498072002,1.0,7021217.6,0.002716720177821763,0.0001560784804089406,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,SID,BUY,0.053894074299408484,1.7195702531770762,1.0,3892889.6949999994,0.06070826306914001,0.003271815640436268,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,ADH,BUY,0.049079116460079425,1.3803491323818324,1.0,4215033.655500001,0.3134796238244515,0.015385302965542143,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,ATH,NEUTRAL,0.032792749284505124,0.050597043606535864,0.999695883998741,756112.324,0.05222222222222217,0.0017125102404130436,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,HPS,NEUTRAL,0.030914553854608562,-0.02343522393875945,1.0,3352012.0450000004,0.04889589905362768,0.0015115949045628766,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,MNG,BUY,0.02829960498010445,0.34002503716524024,1.0,12881045.8,0.035810810810810834,0.0010134317999632007,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,SBM,NEUTRAL,0.008000070172024084,0.05096741689821222,0.9999966230289083,1037408.0,0.023461538461538423,0.00018769395403594934,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,JET,BUY,0.0036133698420830547,0.6588325981241147,0.9999999999999996,2473225.295,0.0848462393479068,0.0003065808424738871,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,SNP,NEUTRAL,0.0004372018570213985,0.043934805996051755,0.9978475607801116,633687.4249999998,-0.03665349502657034,-1.6024976091941145e-05,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-07,2021-07-29,2021-07-29,2021-08-31,(2021-07 rebalance] → 2021-08,C4,LHM,NEUTRAL,0.00042927784044050196,-0.011883687523019416,1.0,2789467.95,0.049180327868852514,2.111202493969684e-05,0.28755,0.018197,0.9998,1.2876030420064704,0.0038628091260194107,0.02892607477795761,0.024986846345156133
2021-08,2021-08-31,2021-08-31,2021-09-30,(2021-08 rebalance] → 2021-09,C4,SOT,BUY,0.40004296563296865,3.66846105756879,1.0,11231552.9,-0.022252191503708718,-0.008901832680976383,1.903385,0.016223,1.0,1.410876177128224,0.004232628531384673,-0.0032607756315826686,-0.0074062406834143335
2021-08,2021-08-31,2021-08-31,2021-09-30,(2021-08 rebalance] → 2021-09,C4,EQD,BUY,0.18580461028124387,0.24207912778005894,0.9999539192323125,874066.8,0.018010963194988294,0.003346519997234627,1.903385,0.016223,1.0,1.410876177128224,0.004232628531384673,-0.0032607756315826686,-0.0074062406834143335
2021-08,2021-08-31,2021-08-31,2021-09-30,(2021-08 rebalance] → 2021-09,C4,ADH,BUY,0.10233251343458173,2.108148753135584,1.0,6067888.015500002,-0.025683512841756406,-0.00262825842292629,1.903385,0.016223,1.0,1.410876177128224,0.004232628531384673,-0.0032607756315826686,-0.0074062406834143335
